fill	x	y	key	tooltip	showSelectedlegendfill	showSelected1	PANEL
#FEE0D2	29	6	2013-05-29 6	  1 people slightly injured at  22E RUE / MT THABOR 2013-05-29 15:44	people slightly injured	mai 2013	1
#FEE0D2	29	7	2013-05-29 7	  1 people slightly injured at  CAPUCINS BD / 4E RUE 2013-05-29 17:02	people slightly injured	mai 2013	1
#FEE0D2	30	1	2013-05-30 1	  1 people slightly injured at  DECELLES / AV STE CROIX 2013-05-30 17:30	people slightly injured	mai 2013	1
#FEE0D2	30	2	2013-05-30 2	  1 people slightly injured at 439 VICTORIA / CHESTERFIELD 2013-05-30 9:20	people slightly injured	mai 2013	1
#FEE0D2	30	3	2013-05-30 3	  1 people slightly injured at 3425 CH CHAMBLY /  2013-05-30 7:10	people slightly injured	mai 2013	1
#FEE0D2	30	4	2013-05-30 4	  1 people slightly injured at  ALEXIS LEBERT BD / AUGUSTIN GAUTHIER 2013-05-30 21:59	people slightly injured	mai 2013	1
#FEE0D2	30	5	2013-05-30 5	  1 people slightly injured at  DE BIGARRE / N-D E 2013-05-30 21:08	people slightly injured	mai 2013	1
#FEE0D2	30	6	2013-05-30 6	  1 people slightly injured at 801 ST ANDRE /  2013-05-30 12:50	people slightly injured	mai 2013	1
#FB6A4A	30	7	2013-05-30 7	 1 person severely injured, 1 people slightly injured at 644 RTE 321 N / RG ST MADELEINE 2013-05-30 15:42	people severely injured	mai 2013	1
#A50F15	30	8	2013-05-30 8	1 death,  0 people slightly injured at  COTE DES NEIGES / LINTON 2013-05-30 21:43	deaths	mai 2013	1
#FEE0D2	31	1	2013-05-31 1	  1 people slightly injured at  ALLARD / IRWIN 2013-05-31 18:40	people slightly injured	mai 2013	1
#FEE0D2	31	2	2013-05-31 2	  1 people slightly injured at  BERRI / ONTARIO 2013-05-31 0:35	people slightly injured	mai 2013	1
#FEE0D2	31	3	2013-05-31 3	  1 people slightly injured at   / SHERBROOKE ET CHERRIER 2013-05-31 9:48	people slightly injured	mai 2013	1
#FEE0D2	31	4	2013-05-31 4	  1 people slightly injured at 8400 CHRISTOPHE COLOMB /  2013-05-31 10:10	people slightly injured	mai 2013	1
#FEE0D2	31	5	2013-05-31 5	  1 people slightly injured at  ST ZOTIQUE / ST ANDRE 2013-05-31 9:10	people slightly injured	mai 2013	1
#FEE0D2	31	6	2013-05-31 6	  1 people slightly injured at  RACHEL / ST DENIS 2013-05-31 1:45	people slightly injured	mai 2013	1
#FEE0D2	31	7	2013-05-31 7	  1 people slightly injured at  RACHEL / DE LA ROCHE 2013-05-31 16:14	people slightly injured	mai 2013	1
#FEE0D2	31	8	2013-05-31 8	  1 people slightly injured at  ROYALE / BONAVENTURE 2013-05-31 17:26	people slightly injured	mai 2013	1
#FEE0D2	31	9	2013-05-31 9	  1 people slightly injured at  PRINCE ARTHUR / VICTORIA 2013-05-31 18:10	people slightly injured	mai 2013	1
#FEE0D2	31	10	2013-05-31 10	  1 people slightly injured at  CARDINAL / PRINCIPALE 2013-05-31 17:11	people slightly injured	mai 2013	1
#FEE0D2	31	11	2013-05-31 11	  1 people slightly injured at  ST DAMASE / 6IEME AV 2013-05-31 10:15	people slightly injured	mai 2013	1
#FB6A4A	31	12	2013-05-31 12	 1 person severely injured, 0 people slightly injured at  ST JOSEPH / IBERVILLE 2013-05-31 18:50	people severely injured	mai 2013	1
#FEE0D2	1	1	2013-06-01 1	  1 people slightly injured at  65E AV / 2E RUE 2013-06-01 16:30	people slightly injured	juin 2013	1
#FEE0D2	1	2	2013-06-01 2	  2 people slightly injured at  ST CHARLES / AV DU PARC 2013-06-01 16:48	people slightly injured	juin 2013	1
#FEE0D2	1	3	2013-06-01 3	  1 people slightly injured at  DU SEMINAIRE N / TOUPIN 2013-06-01 12:35	people slightly injured	juin 2013	1
#FEE0D2	1	4	2013-06-01 4	  1 people slightly injured at  DES MELEZES / DES SAPINS 2013-06-01 11:05	people slightly injured	juin 2013	1
#FEE0D2	1	5	2013-06-01 5	  1 people slightly injured at  1RE AV / DES BOULEAUX 2013-06-01 17:50	people slightly injured	juin 2013	1
#FEE0D2	1	6	2013-06-01 6	  1 people slightly injured at 25 PRINCIPALE /  2013-06-01 15:00	people slightly injured	juin 2013	1
#FEE0D2	1	7	2013-06-01 7	  1 people slightly injured at  HERITAGE / ST ROBERT 2013-06-01 13:52	people slightly injured	juin 2013	1
#FB6A4A	1	8	2013-06-01 8	 1 person severely injured, 0 people slightly injured at   / DE MAISONNEUVE ET DU FORT 2013-06-01 3:16	people severely injured	juin 2013	1
#FEE0D2	2	1	2013-06-02 1	  1 people slightly injured at  L O DAVID / 2E AV 2013-06-02 17:15	people slightly injured	juin 2013	1
#FEE0D2	2	2	2013-06-02 2	  1 people slightly injured at   /  2013-06-02 10:00	people slightly injured	juin 2013	1
#FEE0D2	2	3	2013-06-02 3	  1 people slightly injured at  RTE 132 / CENTRALE 2013-06-02 13:45	people slightly injured	juin 2013	1
#FEE0D2	2	4	2013-06-02 4	  1 people slightly injured at  BOUCHARD / VALIERE 2013-06-02 14:00	people slightly injured	juin 2013	1
#FEE0D2	3	1	2013-06-03 1	  1 people slightly injured at  BOURBONNIERE / ONTARIO 2013-06-03 2:45	people slightly injured	juin 2013	1
#FEE0D2	3	2	2013-06-03 2	  1 people slightly injured at  LAURIER / VERMONT 2013-06-03 15:05	people slightly injured	juin 2013	1
#FEE0D2	3	3	2013-06-03 3	  1 people slightly injured at 109 2E AV /  2013-06-03 16:30	people slightly injured	juin 2013	1
#FEE0D2	3	4	2013-06-03 4	  1 people slightly injured at 199 PIERRE BERTRAND / CHABOT 2013-06-03 7:50	people slightly injured	juin 2013	1
#FEE0D2	4	1	2013-06-04 1	  1 people slightly injured at  ST JOSEPH E / IBERVILLE 2013-06-04 9:30	people slightly injured	juin 2013	1
#FEE0D2	4	2	2013-06-04 2	  1 people slightly injured at  MT ROYAL / BORDEAUX 2013-06-04 12:45	people slightly injured	juin 2013	1
#FEE0D2	4	3	2013-06-04 3	  1 people slightly injured at  ST GEORGES / ST CHARLES 2013-06-04 8:55	people slightly injured	juin 2013	1
#FEE0D2	4	4	2013-06-04 4	  1 people slightly injured at  CH QUATRE BOURGEOIS / POULIOT 2013-06-04 15:17	people slightly injured	juin 2013	1
#FEE0D2	4	5	2013-06-04 5	  1 people slightly injured at 3213 MONTMAGNY / ST LAURENT 2013-06-04 12:04	people slightly injured	juin 2013	1
#FEE0D2	4	6	2013-06-04 6	  1 people slightly injured at  RTE 122 / BD FOUCAULT 2013-06-04 17:40	people slightly injured	juin 2013	1
#FEE0D2	4	7	2013-06-04 7	  1 people slightly injured at 227 AV ST CHARLES /  2013-06-04 19:35	people slightly injured	juin 2013	1
#FB6A4A	4	8	2013-06-04 8	 1 person severely injured, 0 people slightly injured at  CHRISTOPHE COLOMB / BELANGER 2013-06-04 12:05	people severely injured	juin 2013	1
#FB6A4A	4	9	2013-06-04 9	 1 person severely injured, 0 people slightly injured at 2880 ST CHARLES /  2013-06-04 16:45	people severely injured	juin 2013	1
#FEE0D2	5	1	2013-06-05 1	  1 people slightly injured at  BANNANTYNE / DESMARCHAIS 2013-06-05 8:00	people slightly injured	juin 2013	1
#FEE0D2	5	2	2013-06-05 2	  1 people slightly injured at  BERRI / RENE LEVESQUE E 2013-06-05 8:50	people slightly injured	juin 2013	1
#FEE0D2	5	3	2013-06-05 3	  1 people slightly injured at 9151 BD ST LAURENT / FACE 2013-06-05 13:00	people slightly injured	juin 2013	1
#FEE0D2	5	4	2013-06-05 4	  1 people slightly injured at  ST URBAIN / MT ROYAL 2013-06-05 13:42	people slightly injured	juin 2013	1
#FEE0D2	5	5	2013-06-05 5	  1 people slightly injured at  MGR DUBOIS / PARE 2013-06-05 16:31	people slightly injured	juin 2013	1
#FEE0D2	5	6	2013-06-05 6	  2 people slightly injured at   / HENRY LANDRY ET ALPHONSE LACOURSIE 2013-06-05 20:06	people slightly injured	juin 2013	1
#FEE0D2	5	7	2013-06-05 7	  1 people slightly injured at 351 RTE 343 /  2013-06-05 13:04	people slightly injured	juin 2013	1
#FEE0D2	6	1	2013-06-06 1	  1 people slightly injured at  BEAUBIEN / ECORES 2013-06-06 9:50	people slightly injured	juin 2013	1
#FEE0D2	6	2	2013-06-06 2	  1 people slightly injured at 1883 BELLECHASSE / CARTIER 2013-06-06 22:05	people slightly injured	juin 2013	1
#FEE0D2	6	3	2013-06-06 3	  1 people slightly injured at  MARQUETTE / GILFORD 2013-06-06 18:20	people slightly injured	juin 2013	1
#FEE0D2	6	4	2013-06-06 4	  1 people slightly injured at  ST URBAIN / DES PINS 2013-06-06 17:30	people slightly injured	juin 2013	1
#FEE0D2	6	5	2013-06-06 5	  1 people slightly injured at  DICKSON / N-D 2013-06-06 16:00	people slightly injured	juin 2013	1
#FEE0D2	6	6	2013-06-06 6	  1 people slightly injured at 1535 ST MARTIN O /  2013-06-06 9:15	people slightly injured	juin 2013	1
#FEE0D2	6	7	2013-06-06 7	  1 people slightly injured at  MARIE VICTORIN / DE MESY 2013-06-06 10:26	people slightly injured	juin 2013	1
#FEE0D2	6	8	2013-06-06 8	  1 people slightly injured at  ST PIERRE / ST JOSEPH 2013-06-06 17:15	people slightly injured	juin 2013	1
#FEE0D2	6	9	2013-06-06 9	  1 people slightly injured at 1050 CH STE FOY /  2013-06-06 11:00	people slightly injured	juin 2013	1
#FEE0D2	6	10	2013-06-06 10	  1 people slightly injured at  CH ST JEAN / 2E RG RAMSAY 2013-06-06 16:01	people slightly injured	juin 2013	1
#FEE0D2	6	11	2013-06-06 11	  2 people slightly injured at 113 5EME AV /  2013-06-06 0:01	people slightly injured	juin 2013	1
#FEE0D2	7	1	2013-06-07 1	  1 people slightly injured at  BD DE MAISONNEUVE O / DU FORT 2013-06-07 22:23	people slightly injured	juin 2013	1
#FEE0D2	8	1	2013-06-08 1	  1 people slightly injured at 11770 GOUIN O /  2013-06-08 3:20	people slightly injured	juin 2013	1
#FEE0D2	8	2	2013-06-08 2	  1 people slightly injured at  BD CARTIER O / DE BAYEUX 2013-06-08 10:59	people slightly injured	juin 2013	1
#FEE0D2	8	3	2013-06-08 3	  1 people slightly injured at  THIBEAU / VAILLANCOURT 2013-06-08 11:25	people slightly injured	juin 2013	1
#FEE0D2	9	1	2013-06-09 1	  1 people slightly injured at  COTE STE CATHERINE / PAGNUELO 2013-06-09 12:05	people slightly injured	juin 2013	1
#FEE0D2	9	2	2013-06-09 2	  1 people slightly injured at  STIRLING / COTE STE CATHERINE 2013-06-09 9:30	people slightly injured	juin 2013	1
#FEE0D2	9	3	2013-06-09 3	  1 people slightly injured at  SAURIOL / CHRISTOPHE COLOMB 2013-06-09 15:05	people slightly injured	juin 2013	1
#FEE0D2	9	4	2013-06-09 4	  1 people slightly injured at 5900 SHERBROOKE / BOSSUET 2013-06-09 16:55	people slightly injured	juin 2013	1
#FEE0D2	9	5	2013-06-09 5	  1 people slightly injured at  BD ST RENE O / 906 BD ST RENE O 2013-06-09 19:22	people slightly injured	juin 2013	1
#FEE0D2	9	6	2013-06-09 6	  1 people slightly injured at 2148 BD LAPINIERE /  2013-06-09 17:39	people slightly injured	juin 2013	1
#FEE0D2	9	7	2013-06-09 7	  1 people slightly injured at  CH PATRIOTES S / BOUCHER 2013-06-09 9:57	people slightly injured	juin 2013	1
#FEE0D2	9	8	2013-06-09 8	  1 people slightly injured at 566 BD JULES CHOQUET / PRINCIPALE 2013-06-09 19:30	people slightly injured	juin 2013	1
#FEE0D2	9	9	2013-06-09 9	  1 people slightly injured at 703 ALBERT /  2013-06-09 12:37	people slightly injured	juin 2013	1
#FEE0D2	9	10	2013-06-09 10	  1 people slightly injured at 1177 PIE XI S /  2013-06-09 14:05	people slightly injured	juin 2013	1
#FEE0D2	9	11	2013-06-09 11	  1 people slightly injured at  BD DES FORGES / LINDSAY 2013-06-09 11:10	people slightly injured	juin 2013	1
#FEE0D2	10	1	2013-06-10 1	  1 people slightly injured at  WESTPARK / WILSON 2013-06-10 18:45	people slightly injured	juin 2013	1
#FEE0D2	10	2	2013-06-10 2	  1 people slightly injured at  STANLEY / MAISONNEUVE O 2013-06-10 8:40	people slightly injured	juin 2013	1
#FEE0D2	10	3	2013-06-10 3	  1 people slightly injured at  LANGELIER / LEGER 2013-06-10 7:11	people slightly injured	juin 2013	1
#FEE0D2	10	4	2013-06-10 4	  1 people slightly injured at 4919 N-D /  2013-06-10 13:30	people slightly injured	juin 2013	1
#FEE0D2	10	5	2013-06-10 5	  1 people slightly injured at  BD DE PORTLAND / VIMY 2013-06-10 12:26	people slightly injured	juin 2013	1
#FEE0D2	10	6	2013-06-10 6	  1 people slightly injured at  JACQUES CARTIER E / GAMACHE 2013-06-10 16:00	people slightly injured	juin 2013	1
#FEE0D2	10	7	2013-06-10 7	  2 people slightly injured at  DUPRE / BERNARD PILON 2013-06-10 19:50	people slightly injured	juin 2013	1
#FEE0D2	10	8	2013-06-10 8	  1 people slightly injured at  BD DU MILLENAIRE / PRINCIPALE 2013-06-10 19:45	people slightly injured	juin 2013	1
#FEE0D2	10	9	2013-06-10 9	  1 people slightly injured at  BELVEDERE / PERE MARQUETTE 2013-06-10 15:42	people slightly injured	juin 2013	1
#FEE0D2	10	10	2013-06-10 10	  1 people slightly injured at 100 3IEME AV / 1RE RUE 2013-06-10 19:50	people slightly injured	juin 2013	1
#FEE0D2	10	11	2013-06-10 11	  1 people slightly injured at  BD LAURIER / PLANTE 2013-06-10 17:17	people slightly injured	juin 2013	1
#FEE0D2	10	12	2013-06-10 12	  1 people slightly injured at 47 BORD DE L EAU / SEGUIN 2013-06-10 15:05	people slightly injured	juin 2013	1
#FEE0D2	11	1	2013-06-11 1	  1 people slightly injured at  DU COLLEGE / ST AUBIN 2013-06-11 15:00	people slightly injured	juin 2013	1
#FEE0D2	11	2	2013-06-11 2	  1 people slightly injured at  DOLLARD / ST PATRICK 2013-06-11 23:00	people slightly injured	juin 2013	1
#FEE0D2	11	3	2013-06-11 3	  1 people slightly injured at   / COTE STE CATHERINE ET LEGARE 2013-06-11 9:30	people slightly injured	juin 2013	1
#FEE0D2	11	4	2013-06-11 4	  1 people slightly injured at  CREMAZIE / 8IEME AV 2013-06-11 8:00	people slightly injured	juin 2013	1
#FEE0D2	11	5	2013-06-11 5	  1 people slightly injured at  DES PINS / DU PARC 2013-06-11 8:00	people slightly injured	juin 2013	1
#FEE0D2	11	6	2013-06-11 6	  1 people slightly injured at  BD LEVESQUE E / COUSINEAU 2013-06-11 7:27	people slightly injured	juin 2013	1
#FEE0D2	11	7	2013-06-11 7	  1 people slightly injured at 388 BD DAGENAIS E /  2013-06-11 16:30	people slightly injured	juin 2013	1
#FEE0D2	11	8	2013-06-11 8	  1 people slightly injured at 93 SEIGNEURIAL O /  2013-06-11 13:42	people slightly injured	juin 2013	1
#FEE0D2	11	9	2013-06-11 9	  1 people slightly injured at  BD SALABERRY S / DE LA VERDURE 2013-06-11 11:15	people slightly injured	juin 2013	1
#FEE0D2	12	1	2013-06-12 1	  1 people slightly injured at  WELLINGTON / CHARLEVOIX 2013-06-12 19:45	people slightly injured	juin 2013	1
#FEE0D2	12	2	2013-06-12 2	  1 people slightly injured at  PRESIDENT KENNEDY /  2013-06-12 8:13	people slightly injured	juin 2013	1
#FEE0D2	12	3	2013-06-12 3	  1 people slightly injured at 966 STE CATHERINE O /  2013-06-12 18:00	people slightly injured	juin 2013	1
#FEE0D2	12	4	2013-06-12 4	  1 people slightly injured at  RENE LEVESQE E / LABELLE 2013-06-12 15:40	people slightly injured	juin 2013	1
#FEE0D2	12	5	2013-06-12 5	  1 people slightly injured at  SHERBROOKE / FRONTENAC 2013-06-12 8:40	people slightly injured	juin 2013	1
#FEE0D2	12	6	2013-06-12 6	  1 people slightly injured at  VIAU / ROUEN 2013-06-12 11:10	people slightly injured	juin 2013	1
#FEE0D2	12	7	2013-06-12 7	  1 people slightly injured at  PAPINEAU / JARRY 2013-06-12 17:25	people slightly injured	juin 2013	1
#FEE0D2	12	8	2013-06-12 8	  1 people slightly injured at  ST LAURENT / FAILLON 2013-06-12 17:45	people slightly injured	juin 2013	1
#FEE0D2	12	9	2013-06-12 9	  1 people slightly injured at 3570 ST URBAIN / PRINCE ARTHUR O 2013-06-12 9:30	people slightly injured	juin 2013	1
#FEE0D2	12	10	2013-06-12 10	  1 people slightly injured at  ST URBAIN / DES PINS 2013-06-12 11:30	people slightly injured	juin 2013	1
#FEE0D2	12	11	2013-06-12 11	  1 people slightly injured at  RACHEL / PAPINEAU 2013-06-12 15:00	people slightly injured	juin 2013	1
#FEE0D2	12	12	2013-06-12 12	  1 people slightly injured at 4295 ST DENIS / MARIE ANNE 2013-06-12 16:04	people slightly injured	juin 2013	1
#FEE0D2	12	13	2013-06-12 13	  1 people slightly injured at  VIAU / BELLECHASSE 2013-06-12 18:00	people slightly injured	juin 2013	1
#FEE0D2	12	14	2013-06-12 14	  1 people slightly injured at  BD ST JEAN BAPTISTE / VICTORIA 2013-06-12 20:00	people slightly injured	juin 2013	1
#FEE0D2	12	15	2013-06-12 15	  1 people slightly injured at  BD ST CHARLES / AUT 20 O STIE 2013-06-12 9:55	people slightly injured	juin 2013	1
#FEE0D2	12	16	2013-06-12 16	  1 people slightly injured at 1081 EGLISE /  2013-06-12 16:27	people slightly injured	juin 2013	1
#FEE0D2	12	17	2013-06-12 17	  1 people slightly injured at 571 CH TOUR DU LAC /  2013-06-12 18:03	people slightly injured	juin 2013	1
#FEE0D2	12	18	2013-06-12 18	  1 people slightly injured at  AV CATHEDRALE / ST JEAN BAPTISTE 2013-06-12 17:36	people slightly injured	juin 2013	1
#FB6A4A	12	19	2013-06-12 19	 1 person severely injured, 0 people slightly injured at  8E AV / 2E RUE 2013-06-12 13:17	people severely injured	juin 2013	1
#FEE0D2	13	1	2013-06-13 1	  1 people slightly injured at 1155 SHERBROOKE O / DRUMMOND 2013-06-13 17:35	people slightly injured	juin 2013	1
#FEE0D2	13	2	2013-06-13 2	  1 people slightly injured at  CHAMPLAIN / DE MAISONNEUVE E 2013-06-13 23:30	people slightly injured	juin 2013	1
#FEE0D2	13	3	2013-06-13 3	  1 people slightly injured at 2772 CHARLAND / VIANNEY 2013-06-13 20:29	people slightly injured	juin 2013	1
#FEE0D2	13	4	2013-06-13 4	  1 people slightly injured at  RACHEL / BOYER 2013-06-13 13:20	people slightly injured	juin 2013	1
#FEE0D2	13	5	2013-06-13 5	  1 people slightly injured at  JAEN TALON E / BUIES 2013-06-13 9:45	people slightly injured	juin 2013	1
#FEE0D2	13	6	2013-06-13 6	  1 people slightly injured at 180 JAUVELLY / FACE 2013-06-13 19:06	people slightly injured	juin 2013	1
#FEE0D2	13	7	2013-06-13 7	  1 people slightly injured at 395 JACQUES CARTIER S / BEAULIEU 2013-06-13 15:23	people slightly injured	juin 2013	1
#FEE0D2	13	8	2013-06-13 8	  1 people slightly injured at 150 DOMINIQUE /  2013-06-13 13:20	people slightly injured	juin 2013	1
#FEE0D2	13	9	2013-06-13 9	  1 people slightly injured at  HOCHELAGA / ROCHEBELLE 2013-06-13 16:27	people slightly injured	juin 2013	1
#FEE0D2	13	10	2013-06-13 10	  1 people slightly injured at   / DE RAMEZAY 2013-06-13 8:27	people slightly injured	juin 2013	1
#FEE0D2	13	11	2013-06-13 11	  1 people slightly injured at 2750 BD LEMIRE FACE /  2013-06-13 15:20	people slightly injured	juin 2013	1
#FEE0D2	13	12	2013-06-13 12	  1 people slightly injured at  ST JEAN BAPTISTE / PERREAULT 2013-06-13 14:30	people slightly injured	juin 2013	1
#FEE0D2	13	13	2013-06-13 13	  1 people slightly injured at 355 AV BETHANY /  2013-06-13 17:00	people slightly injured	juin 2013	1
#FB6A4A	13	14	2013-06-13 14	 1 person severely injured, 0 people slightly injured at  BD NORMAND BETHUNE / PHILIPPE PINEL 2013-06-13 17:28	people severely injured	juin 2013	1
#FB6A4A	13	15	2013-06-13 15	 1 person severely injured, 0 people slightly injured at  CHAREST O / BAYARD 2013-06-13 17:38	people severely injured	juin 2013	1
#FEE0D2	14	1	2013-06-14 1	  1 people slightly injured at 500 RENE LEVESQUE /  2013-06-14 8:23	people slightly injured	juin 2013	1
#FEE0D2	14	2	2013-06-14 2	  1 people slightly injured at  THIBEAU / CARDINAL VILLENEUVE 2013-06-14 10:19	people slightly injured	juin 2013	1
#FEE0D2	14	3	2013-06-14 3	  1 people slightly injured at  PERE DANIEL / MARIE DE L INCARNATION 2013-06-14 20:06	people slightly injured	juin 2013	1
#FEE0D2	14	4	2013-06-14 4	  1 people slightly injured at  SANSCARTIER / PLOUFFE 2013-06-14 18:29	people slightly injured	juin 2013	1
#FEE0D2	14	5	2013-06-14 5	  1 people slightly injured at  LAC MEECH / KINGSMERE 2013-06-14 18:49	people slightly injured	juin 2013	1
#FEE0D2	14	6	2013-06-14 6	  1 people slightly injured at 550 WILFRID HAMEL /  2013-06-14 17:20	people slightly injured	juin 2013	1
#FEE0D2	14	7	2013-06-14 7	  1 people slightly injured at 147 CHATEAUGUAY / EN FACE 2013-06-14 15:40	people slightly injured	juin 2013	1
#FEE0D2	14	8	2013-06-14 8	  1 people slightly injured at 232 ST PIERRE /  2013-06-14 14:30	people slightly injured	juin 2013	1
#FB6A4A	14	9	2013-06-14 9	 1 person severely injured, 0 people slightly injured at  BEAUCAGE / DUCHARME 2013-06-14 10:40	people severely injured	juin 2013	1
#FEE0D2	15	1	2013-06-15 1	  1 people slightly injured at  54E AV / DIXIE 2013-06-15 17:00	people slightly injured	juin 2013	1
#FEE0D2	15	2	2013-06-15 2	  1 people slightly injured at  ROUEN / NICOLET 2013-06-15 23:10	people slightly injured	juin 2013	1
#FEE0D2	15	3	2013-06-15 3	  1 people slightly injured at   / VILLENEUVE ET CLARK 2013-06-15 14:51	people slightly injured	juin 2013	1
#FEE0D2	15	4	2013-06-15 4	  1 people slightly injured at  BAYONNE / DRAPEAU 2013-06-15 16:30	people slightly injured	juin 2013	1
#FEE0D2	15	5	2013-06-15 5	  1 people slightly injured at  BEAUBIEN / 6E AV 2013-06-15 22:00	people slightly injured	juin 2013	1
